,사업장명,업태구분명,소재지전화,소재지전체주소,도로명전체주소,좌표정보(x),좌표정보(y),영업상태명,naver_map_url,구,동,검색어,검색어2
198,부산막고기,식육(숯불구이),,부산광역시 부산진구 전포동 197-8 1층 일부,"부산광역시 부산진구 서전로67번길 27-9, 1층 일부 (전포동)",388247.52387959,186374.14420323,영업/정상,,부산진구,전포동,전포동 부산막고기,전포동 부산막고기 
199,둥지,한식,,부산광역시 부산진구 전포동 306-21 1층 일부,"부산광역시 부산진구 서전로68번길 38-6, 1층 일부 (전포동)",388268.116331072,186080.307714722,영업/정상,,부산진구,전포동,전포동 둥지,전포동 둥지 
200,오월가,한식,051-6451906,부산광역시 부산진구 범천동 847-2,"부산광역시 부산진구 범일로 158, 104동 1층 101호 (범천동)",387641.682113215,184715.319562849,영업/정상,https://pcmap.place.naver.com/restaurant/1771473031/review/visitor#,부산진구,범천동,범천동 오월가,범천동 오월가 051-6451906
201,옥섬,한식,,부산광역시 부산진구 전포동 220-1,"부산광역시 부산진구 서전로68번길 39, 2층 (전포동)",388301.92886077,186051.669993947,영업/정상,https://pcmap.place.naver.com/restaurant/1412923990/review/visitor#,부산진구,전포동,전포동 옥섬,전포동 옥섬 
202,993루프탑,기타,051-996-2000,부산광역시 부산진구 양정동 321-2,"부산광역시 부산진구 거제대로 70, 11층 (양정동)",388361.019913516,188140.258492077,영업/정상,https://pcmap.place.naver.com/restaurant/1331987384/review/visitor#,부산진구,양정동,양정동 993루프탑,양정동 993루프탑 051-996-2000
203,993 루프탑,기타,051-304-4477,부산광역시 부산진구 양정동 321-2,"부산광역시 부산진구 거제대로 70, 10층 (양정동)",388361.019913516,188140.258492077,영업/정상,https://pcmap.place.naver.com/restaurant/1331987384/review/visitor#,부산진구,양정동,양정동 993 루프탑,양정동 993 루프탑 051-304-4477
204,불러바드,한식,,부산광역시 부산진구 전포동 344-13,"부산광역시 부산진구 동성로39번길 31-1, 1층 (전포동)",388249.189689532,185805.47612673,영업/정상,https://pcmap.place.naver.com/restaurant/1901300016/review/visitor#,부산진구,전포동,전포동 불러바드,전포동 불러바드 
205,홍콩가든,중국식,,부산광역시 부산진구 전포동 312-12,"부산광역시 부산진구 전포대로 206-2, 1층 (전포동)",388157.395545883,185942.570706636,영업/정상,https://pcmap.place.naver.com/restaurant/1196417466/review/visitor#,부산진구,전포동,전포동 홍콩가든,전포동 홍콩가든 
206,빨판(서면점),기타,051-637-7114,부산광역시 부산진구 범천동 869-20,"부산광역시 부산진구 신천대로65번길 37, 1층 (범천동)",387485.581067449,185202.274681768,영업/정상,,부산진구,범천동,범천동 빨판(서면점),범천동 빨판(서면점) 051-637-7114
207,비에이,기타,,부산광역시 부산진구 전포동 364-2,"부산광역시 부산진구 동성로15번길 25, 4층 (전포동)",388292.271103609,185578.265510644,영업/정상,https://pcmap.place.naver.com/restaurant/1465593199/review/visitor#,부산진구,전포동,전포동 비에이,전포동 비에이 
208,효도쿡123 진구점,기타,,부산광역시 부산진구 개금동 428-4,"부산광역시 부산진구 백양대로 266, 1층 (개금동)",384178.490735608,185924.320146116,영업/정상,,부산진구,개금동,개금동 효도쿡123 진구점,개금동 효도쿡123 진구점 
209,다운트 (주)서림서면2지점,기타,,부산광역시 부산진구 부전동 153-1,"부산광역시 부산진구 서전로 12, 1층 (부전동)",387713.106201967,186204.742341071,영업/정상,,부산진구,부전동,부전동 다운트 (주)서림서면2지점,부전동 다운트 (주)서림서면2지점 
210,날곳,한식,,부산광역시 부산진구 부전동 513-2 101호 일부,"부산광역시 부산진구 부전로65번길 7, 101호 일부 (부전동)",387127.658119724,185999.849924444,영업/정상,,부산진구,부전동,부전동 날곳,부전동 날곳 
211,도모라멘,일식,,부산광역시 부산진구 개금동 501-3,"부산광역시 부산진구 복지로8번길 18, 2층 3호 (개금동)",383940.229489297,185507.025656272,영업/정상,,부산진구,개금동,개금동 도모라멘,개금동 도모라멘 
212,인트로INTRO,한식,,부산광역시 부산진구 전포동 300-17,"부산광역시 부산진구 서전로58번길 13, 2층 (전포동)",388199.966478874,186182.329913418,영업/정상,https://pcmap.place.naver.com/restaurant/1255071975/review/visitor#,부산진구,전포동,전포동 인트로INTRO,전포동 인트로INTRO 
213,디베르티티,경양식,,부산광역시 부산진구 전포동 360-16,"부산광역시 부산진구 전포대로176번길 28, 1층 (전포동)",388292.9334644,185617.192276311,영업/정상,https://pcmap.place.naver.com/restaurant/1568701872/review/visitor#,부산진구,전포동,전포동 디베르티티,전포동 디베르티티 
214,화목,한식,,부산광역시 부산진구 부전동 512-9,"부산광역시 부산진구 부전로 75-5, 1층 (부전동)",387115.643349713,186093.850190845,영업/정상,,부산진구,부전동,부전동 화목,부전동 화목 
215,"파레토,PARETO",기타,,부산광역시 부산진구 전포동 307-26,"부산광역시 부산진구 서전로58번길 37-10, 2층 (전포동)",388244.160259762,186047.936808622,영업/정상,https://pcmap.place.naver.com/restaurant/1487860102/review/visitor#,부산진구,전포동,"전포동 파레토,PARETO","전포동 파레토,PARETO "
216,용이네김밥&반찬,분식,,부산광역시 부산진구 범천동 1196-10,"부산광역시 부산진구 신암로 117, 1층 (범천동)",386834.935764701,185473.43270535,영업/정상,,부산진구,범천동,범천동 용이네김밥&반찬,범천동 용이네김밥&반찬 
217,송가네식당,한식,,부산광역시 부산진구 개금동 615-16,"부산광역시 부산진구 엄광로 15, 1층 4호 (개금동)",383814.505388622,185126.258747445,영업/정상,https://pcmap.place.naver.com/restaurant/1332528360/review/visitor#,부산진구,개금동,개금동 송가네식당,개금동 송가네식당 
218,해룸,일식,,부산광역시 부산진구 전포동 680-12,부산광역시 부산진구 서전로38번길 35-12 (전포동),388038.390000384,186037.869261997,영업/정상,https://pcmap.place.naver.com/restaurant/1726137692/review/visitor#,부산진구,전포동,전포동 해룸,전포동 해룸 
219,36.2(삼십육점이),기타,,부산광역시 부산진구 전포동 685-8,"부산광역시 부산진구 전포대로199번길 36, 2층 (전포동)",387936.146483933,185892.456948776,영업/정상,,부산진구,전포동,전포동 36.2(삼십육점이),전포동 36.2(삼십육점이) 
220,개금아구찜,한식,,부산광역시 부산진구 개금동 501-3,"부산광역시 부산진구 복지로8번길 18, 2층 11호 (개금동)",383940.229489297,185507.025656272,영업/정상,,부산진구,개금동,개금동 개금아구찜,개금동 개금아구찜 
221,도형민식당 부산본점,경양식,,부산광역시 부산진구 전포동 347-23,"부산광역시 부산진구 전포대로186번길 11, 2층 (전포동)",388213.068094063,185733.04506902,영업/정상,,부산진구,전포동,전포동 도형민식당 부산본점,전포동 도형민식당 부산본점 
222,부싼치킨,호프/통닭,,부산광역시 부산진구 부전동 405-41,"부산광역시 부산진구 부전로 117-10, 1층 (부전동)",387128.683805944,186579.587824529,영업/정상,,부산진구,부전동,부전동 부싼치킨,부전동 부싼치킨 
223,컨버터,경양식,,부산광역시 부산진구 부전동 503-15 롯데백화점부산본점,"부산광역시 부산진구 가야대로 772, 롯데백화점부산본점 지하2층 (부전동)",387271.299492377,186099.137533193,영업/정상,,부산진구,부전동,부전동 컨버터,부전동 컨버터 
224,애착,한식,,부산광역시 부산진구 전포동 340-38 2층 일부,"부산광역시 부산진구 서전로68번길 78, 2층 일부 (전포동)",388289.532104278,185857.518349156,영업/정상,https://pcmap.place.naver.com/restaurant/1394108775/review/visitor#,부산진구,전포동,전포동 애착,전포동 애착 
225,올수록,경양식,,부산광역시 부산진구 범천동 855-6,"부산광역시 부산진구 황령대로 2, 1층 (범천동)",387654.159900539,185077.533356191,영업/정상,https://pcmap.place.naver.com/restaurant/1692992454/review/visitor#,부산진구,범천동,범천동 올수록,범천동 올수록 
226,새로데시벨,기타,,부산광역시 부산진구 부전동 515-36,"부산광역시 부산진구 부전로 58-1, 3층 (부전동)",387189.649619875,185953.714251698,영업/정상,https://pcmap.place.naver.com/restaurant/1418538719/review/visitor#,부산진구,부전동,부전동 새로데시벨,부전동 새로데시벨 
227,꼬이꼬이 전포점,일식,,부산광역시 부산진구 전포동 309-44,"부산광역시 부산진구 전포대로216번길 4, 1층 (전포동)",388166.914542083,186014.400154722,영업/정상,https://pcmap.place.naver.com/restaurant/1122982964/review/visitor#,부산진구,전포동,전포동 꼬이꼬이 전포점,전포동 꼬이꼬이 전포점 
228,켄코,기타,051-204-7667,부산광역시 부산진구 범천동 839-412,"부산광역시 부산진구 자유평화로 15, 2층 201호 (범천동)",387809.300188761,184440.436978231,영업/정상,https://pcmap.place.naver.com/restaurant/1888411410/review/visitor#,부산진구,범천동,범천동 켄코,범천동 켄코 051-204-7667
229,샤부,한식,,부산광역시 부산진구 개금동 554-238,"부산광역시 부산진구 복지로41번길 5, 1층 (개금동)",384074.439119589,185252.024998147,영업/정상,,부산진구,개금동,개금동 샤부,개금동 샤부 
230,파동波動,한식,,부산광역시 부산진구 전포동 309-5 경남빌딩,"부산광역시 부산진구 전포대로216번길 7, 경남빌딩 2층 일부 (전포동)",388183.470795901,186033.387710388,영업/정상,,부산진구,전포동,전포동 파동波動,전포동 파동波動 
231,코코로미,일식,,"부산광역시 부산진구 전포동 334-40 2층, 3층","부산광역시 부산진구 전포대로210번길 38, 2층, 3층 (전포동)",388331.048878894,185975.854515439,영업/정상,https://pcmap.place.naver.com/restaurant/1199523033/review/visitor#,부산진구,전포동,전포동 코코로미,전포동 코코로미 
232,넉잔,한식,,부산광역시 부산진구 전포동 207-4,부산광역시 부산진구 전포대로 226-13 (전포동),388158.593972001,186182.529191693,영업/정상,https://pcmap.place.naver.com/restaurant/1214029556/review/visitor#,부산진구,전포동,전포동 넉잔,전포동 넉잔 
233,텐사쿠,일식,,부산광역시 부산진구 전포동 312-1,"부산광역시 부산진구 전포대로210번길 8, 1층 (전포동)",388184.550482427,185970.657957448,영업/정상,https://pcmap.place.naver.com/restaurant/1798877609/review/visitor#,부산진구,전포동,전포동 텐사쿠,전포동 텐사쿠 
234,오꾸닭 동의대역점,호프/통닭,,부산광역시 부산진구 가야동 186 가야 롯데캐슬 골드아너,"부산광역시 부산진구 가야대로 538, 상가1동 지하1층 101호 (가야동, 가야 롯데캐슬 골드아너)",384998.156253505,185638.712482347,영업/정상,,부산진구,가야동,가야동 오꾸닭 동의대역점,가야동 오꾸닭 동의대역점 
235,칙바이칙 서면점,기타,,부산광역시 부산진구 부전동 535-4,"부산광역시 부산진구 중앙대로 663, 1층 (부전동)",387542.119327034,185585.098930111,영업/정상,https://pcmap.place.naver.com/restaurant/1555424470/review/visitor#,부산진구,부전동,부전동 칙바이칙 서면점,부전동 칙바이칙 서면점 
236,남다른썬치킨 범천1호점,호프/통닭,,부산광역시 부산진구 범천동 1652 e편한세상 서면 더센트럴,"부산광역시 부산진구 신암로 133, 401동 지하2층 5호 (범천동, e편한세상 서면 더센트럴)",386691.13201286,185556.097572644,영업/정상,,부산진구,범천동,범천동 남다른썬치킨 범천1호점,범천동 남다른썬치킨 범천1호점 
237,조개대교 전포점,한식,,부산광역시 부산진구 전포동 312-2,"부산광역시 부산진구 전포대로210번길 6, 2,3층 (전포동)",388170.530035231,185968.78355794,영업/정상,https://pcmap.place.naver.com/restaurant/1125624496/review/visitor#,부산진구,전포동,전포동 조개대교 전포점,전포동 조개대교 전포점 
238,댓츠라이프,기타,,부산광역시 부산진구 전포동 356-16,"부산광역시 부산진구 전포대로176번길 27, 2층 (전포동)",388292.550985041,185639.63604422,영업/정상,https://pcmap.place.naver.com/restaurant/1994775119/review/visitor#,부산진구,전포동,전포동 댓츠라이프,전포동 댓츠라이프 
239,계곱주,한식,,부산광역시 부산진구 전포동 312-2 1층 일부,"부산광역시 부산진구 전포대로210번길 6, 1층 일부 (전포동)",388170.530035231,185968.78355794,영업/정상,https://pcmap.place.naver.com/restaurant/1978318395/review/visitor#,부산진구,전포동,전포동 계곱주,전포동 계곱주 
240,전포연가2,한식,,부산광역시 부산진구 전포동 308-8,"부산광역시 부산진구 서전로58번길 47, 2층 (전포동)",388205.378344947,186008.578401518,영업/정상,,부산진구,전포동,전포동 전포연가2,전포동 전포연가2 
241,마딛따,한식,,부산광역시 부산진구 전포동 334-49,"부산광역시 부산진구 동성로49번길 20, 2층 (전포동)",388306.067015512,185946.423156458,영업/정상,https://pcmap.place.naver.com/restaurant/1591056151/review/visitor#,부산진구,전포동,전포동 마딛따,전포동 마딛따 
242,변곡점스탠드,기타,,부산광역시 부산진구 전포동 349-5,"부산광역시 부산진구 동성로 31, 1층 (전포동)",388393.718996704,185749.309632412,영업/정상,https://pcmap.place.naver.com/restaurant/1030966840/review/visitor#,부산진구,전포동,전포동 변곡점스탠드,전포동 변곡점스탠드 
243,비엣소셜클럽,"외국음식전문점(인도,태국등)",,부산광역시 부산진구 전포동 196-24,"부산광역시 부산진구 전포대로256번길 20-4, 1층 (전포동)",388208.681510862,186405.181358304,영업/정상,https://pcmap.place.naver.com/restaurant/1233399495/review/visitor#,부산진구,전포동,전포동 비엣소셜클럽,전포동 비엣소셜클럽 
244,국수야,한식,,부산광역시 부산진구 부전동 398-16,"부산광역시 부산진구 새싹로 21-18, 1층 (부전동)",387350.234156239,186433.182078164,영업/정상,,부산진구,부전동,부전동 국수야,부전동 국수야 
245,구름계란덮밥 서면점,한식,,부산광역시 부산진구 전포동 362-65,"부산광역시 부산진구 전포대로 148, 1층 105호 (전포동)",388192.102300884,185380.835444601,영업/정상,https://pcmap.place.naver.com/restaurant/1880742611/review/visitor#,부산진구,전포동,전포동 구름계란덮밥 서면점,전포동 구름계란덮밥 서면점 
246,찜이랑도시락,한식,,부산광역시 부산진구 가야동 13-9,"부산광역시 부산진구 가야대로668번길 30, 1층 (가야동)",386224.301292326,185876.248233538,영업/정상,,부산진구,가야동,가야동 찜이랑도시락,가야동 찜이랑도시락 
247,리조트인더시티,기타,,부산광역시 부산진구 부전동 198-3,"부산광역시 부산진구 중앙대로680번길 23, 4층 (부전동)",387693.941356588,185770.316675488,영업/정상,,부산진구,부전동,부전동 리조트인더시티,부전동 리조트인더시티 
248,음주가:밀 전포,기타,,부산광역시 부산진구 전포동 882-11,"부산광역시 부산진구 동천로24번길 26, 1층 (전포동)",387892.47224053,185597.401766434,영업/정상,https://pcmap.place.naver.com/restaurant/1099385736/review/visitor#,부산진구,전포동,전포동 음주가:밀 전포,전포동 음주가:밀 전포 
249,동이아구찜,한식,,부산광역시 부산진구 가야동 343-20,"부산광역시 부산진구 대학로 38-10, 1층 (가야동)",385388.029621973,185580.889820245,영업/정상,https://pcmap.place.naver.com/restaurant/1375529288/review/visitor#,부산진구,가야동,가야동 동이아구찜,가야동 동이아구찜 
250,다니아키친,한식,,부산광역시 부산진구 가야동 643-20,"부산광역시 부산진구 냉정로 239, 2층 (가야동)",384543.914004424,185425.648362063,영업/정상,,부산진구,가야동,가야동 다니아키친,가야동 다니아키친 
251,오뎅끼데쓰까,기타,,부산광역시 부산진구 부전동 516-5,"부산광역시 부산진구 가야대로784번길 46-14, 1층 101호 (부전동)",387313.976851835,185976.730590974,영업/정상,https://pcmap.place.naver.com/restaurant/1352561317/review/visitor#,부산진구,부전동,부전동 오뎅끼데쓰까,부전동 오뎅끼데쓰까 
252,영광할매집,한식,,부산광역시 부산진구 부전동 398-25,"부산광역시 부산진구 서면문화로 22-1, 1층 (부전동)",387329.610633738,186407.524563249,영업/정상,https://pcmap.place.naver.com/restaurant/1808005768/review/visitor#,부산진구,부전동,부전동 영광할매집,부전동 영광할매집 
253,난바이,일식,,부산광역시 부산진구 전포동 203-11,"부산광역시 부산진구 동성로 89, 1층 (전포동)",388354.876077133,186324.435344739,영업/정상,https://pcmap.place.naver.com/restaurant/1670679573/review/visitor#,부산진구,전포동,전포동 난바이,전포동 난바이 
254,명란김밥,한식,,부산광역시 부산진구 부전동 573-3 부전시장,"부산광역시 부산진구 중앙대로783번길 23, 부전시장 1층 32563-72,73호 (부전동)",387713.995735189,186850.240379432,영업/정상,https://pcmap.place.naver.com/restaurant/1833851386/review/visitor#,부산진구,부전동,부전동 명란김밥,부전동 명란김밥 
255,언노운피자,경양식,,부산광역시 부산진구 전포동 903 부산전포사랑으로부영 상가동 104호,"부산광역시 부산진구 동성로 82, 상가동 104호 (전포동, 부산전포사랑으로부영)",388447.267051314,186285.997333193,영업/정상,https://pcmap.place.naver.com/restaurant/1722803236/review/visitor#,부산진구,전포동,전포동 언노운피자,전포동 언노운피자 
256,레이어,기타,,부산광역시 부산진구 부전동 168-459 우목빌딩Ⅱ,"부산광역시 부산진구 중앙대로680번가길 74, 우목빌딩Ⅱ 4층 (부전동)",387735.440664991,186112.846288405,영업/정상,https://pcmap.place.naver.com/restaurant/1886211693/review/visitor#,부산진구,부전동,부전동 레이어,부전동 레이어 
257,엄마부페(반찬)오후소주방,한식,,부산광역시 부산진구 전포동 908 서면아이파크아파트 상가1동 7호,"부산광역시 부산진구 동성로 50, 상가1동 7호 (전포동, 서면아이파크아파트)",388546.11676027,186038.10613501,영업/정상,,부산진구,전포동,전포동 엄마부페(반찬)오후소주방,전포동 엄마부페(반찬)오후소주방 
258,닭발쏘옥,한식,,부산광역시 부산진구 전포동 379-18,"부산광역시 부산진구 황령대로98번길 65, 2층 (전포동)",388345.798913963,185269.13637578,영업/정상,https://pcmap.place.naver.com/restaurant/1079105505/review/visitor#,부산진구,전포동,전포동 닭발쏘옥,전포동 닭발쏘옥 
259,치퀸사계 양정점,호프/통닭,,부산광역시 부산진구 양정동 353-13,"부산광역시 부산진구 양지로5번길 17, 3층 (양정동)",388509.510411548,187657.322977134,영업/정상,https://pcmap.place.naver.com/restaurant/1508467756/review/visitor#,부산진구,양정동,양정동 치퀸사계 양정점,양정동 치퀸사계 양정점 
260,갓구운 치킨,호프/통닭,,부산광역시 부산진구 부암동 124-58,"부산광역시 부산진구 신천대로204번길 20, 1층 (부암동)",386846.085356796,186482.155152622,영업/정상,https://pcmap.place.naver.com/restaurant/1546756444/review/visitor#,부산진구,부암동,부암동 갓구운 치킨,부암동 갓구운 치킨 
261,무화(moohwa),경양식,,부산광역시 부산진구 전포동 197-8 1층 일부,"부산광역시 부산진구 서전로67번길 27-9, 1층 일부 (전포동)",388247.52387959,186374.14420323,영업/정상,https://pcmap.place.naver.com/restaurant/1943916454/review/visitor#,부산진구,전포동,전포동 무화(moohwa),전포동 무화(moohwa) 
262,아지양 서면점,식육(숯불구이),,부산광역시 부산진구 부전동 398-17 1층 일부,"부산광역시 부산진구 서면문화로 22-9, 1층 일부 (부전동)",387344.000276563,186428.929548014,영업/정상,https://pcmap.place.naver.com/restaurant/1886964869/review/visitor#,부산진구,부전동,부전동 아지양 서면점,부전동 아지양 서면점 
263,호두가,한식,,부산광역시 부산진구 부전동 502-10,"부산광역시 부산진구 서면로 63, 1층 (부전동)",387416.959585392,186068.743218689,영업/정상,https://pcmap.place.naver.com/restaurant/1863475068/review/visitor#,부산진구,부전동,부전동 호두가,부전동 호두가 
264,낫낫럭키,한식,,부산광역시 부산진구 전포동 205-63,"부산광역시 부산진구 서전로 70, 2층 (전포동)",388299.910367353,186232.696658402,영업/정상,https://pcmap.place.naver.com/restaurant/1013194731/review/visitor#,부산진구,전포동,전포동 낫낫럭키,전포동 낫낫럭키 
265,방방곡곡,기타,,부산광역시 부산진구 전포동 205-63 1층 일부,"부산광역시 부산진구 서전로 70, 1층 일부 (전포동)",388299.910367353,186232.696658402,영업/정상,https://pcmap.place.naver.com/restaurant/1097333607/review/visitor#,부산진구,전포동,전포동 방방곡곡,전포동 방방곡곡 
266,삼시세끼,한식,,부산광역시 부산진구 전포동 196-1 1층 일부,"부산광역시 부산진구 전포대로256번길 30, 1층 일부 (전포동)",388276.490485541,186418.423794477,영업/정상,,부산진구,전포동,전포동 삼시세끼,전포동 삼시세끼 
267,옛날장터,한식,,부산광역시 부산진구 가야동 50-23,"부산광역시 부산진구 가야대로 631, 지하1층 (가야동)",385885.67877338,185973.787504964,영업/정상,https://pcmap.place.naver.com/restaurant/38275959/review/visitor#,부산진구,가야동,가야동 옛날장터,가야동 옛날장터 
268,워킹홀리데이 전포,경양식,,부산광역시 부산진구 전포동 300-37,"부산광역시 부산진구 동성로71번길 24, 1층 (전포동)",388266.311564461,186155.108809328,영업/정상,https://pcmap.place.naver.com/restaurant/1212372768/review/visitor#,부산진구,전포동,전포동 워킹홀리데이 전포,전포동 워킹홀리데이 전포 
269,지성감족,한식,,부산광역시 부산진구 부전동 269-4,"부산광역시 부산진구 새싹로14번길 52, 1층 (부전동)",387604.677968411,186596.068981959,영업/정상,https://pcmap.place.naver.com/restaurant/1298282928/review/visitor#,부산진구,부전동,부전동 지성감족,부전동 지성감족 
270,벧엘,한식,,부산광역시 부산진구 부전동 268-2,"부산광역시 부산진구 부전로158번길 50, 1층 (부전동)",387613.445389826,186549.993848568,영업/정상,,부산진구,부전동,부전동 벧엘,부전동 벧엘 
271,시골할매쌈밥,한식,,부산광역시 부산진구 부전동 532-51,"부산광역시 부산진구 신천대로78번길 18-4, 1층 (부전동)",387354.010788414,185527.145022001,영업/정상,,부산진구,부전동,부전동 시골할매쌈밥,부전동 시골할매쌈밥 
272,불티,한식,,부산광역시 부산진구 전포동 193-18,"부산광역시 부산진구 전포대로 264-1, 1층 (전포동)",388141.796405111,186511.803647456,영업/정상,https://pcmap.place.naver.com/restaurant/1036989775/review/visitor#,부산진구,전포동,전포동 불티,전포동 불티 
273,노월당,한식,,부산광역시 부산진구 전포동 334-49,"부산광역시 부산진구 동성로49번길 20, 1층 (전포동)",388306.067015512,185946.423156458,영업/정상,https://pcmap.place.naver.com/restaurant/1883733532/review/visitor#,부산진구,전포동,전포동 노월당,전포동 노월당 
274,다섯시반(530),한식,070-75763262,부산광역시 부산진구 전포동 300-37,"부산광역시 부산진구 동성로71번길 24, 2층 (전포동)",388266.311564461,186155.108809328,영업/정상,,부산진구,전포동,전포동 다섯시반(530),전포동 다섯시반(530) 070-75763262
275,광복동 일광집,기타,,부산광역시 부산진구 부전동 515-6,"부산광역시 부산진구 중앙대로691번가길 21, 2층 (부전동)",387228.691759783,185939.216484774,영업/정상,https://pcmap.place.naver.com/restaurant/1941414545/review/visitor#,부산진구,부전동,부전동 광복동 일광집,부전동 광복동 일광집 
276,포스터바,경양식,,부산광역시 부산진구 전포동 671-1,"부산광역시 부산진구 전포대로223번길 20, C동 106호, 107호, 108호 (전포동)",388004.551080853,186121.431303263,영업/정상,https://pcmap.place.naver.com/restaurant/1282424644/review/visitor#,부산진구,전포동,전포동 포스터바,전포동 포스터바 
277,(주)송원 부암점,한식,,부산광역시 부산진구 당감동 703-12,"부산광역시 부산진구 백양순환로28번길 44, 1층 (당감동)",385332.081602559,187330.415736008,영업/정상,,부산진구,당감동,당감동 (주)송원 부암점,당감동 (주)송원 부암점 
278,해바라기도너츠,기타,,부산광역시 부산진구 당감동 251-3,"부산광역시 부산진구 백양대로78번길 19, 1층 (당감동)",385868.400311482,186745.023014182,영업/정상,,부산진구,당감동,당감동 해바라기도너츠,당감동 해바라기도너츠 
279,로만,기타,,부산광역시 부산진구 부전동 168-92,"부산광역시 부산진구 중앙대로702번길 27, 1층 (부전동)",387706.922857463,185972.593059189,영업/정상,,부산진구,부전동,부전동 로만,부전동 로만 
280,나스,경양식,,부산광역시 부산진구 전포동 309-5 경남빌딩,"부산광역시 부산진구 전포대로216번길 7, 경남빌딩 2층 (전포동)",388183.470795901,186033.387710388,영업/정상,,부산진구,전포동,전포동 나스,전포동 나스 
281,치키파이 전포점,경양식,,부산광역시 부산진구 전포동 344-9 1층 일부,"부산광역시 부산진구 전포대로190번길 15, 1층 일부 (전포동)",388224.680950587,185779.908428475,영업/정상,https://pcmap.place.naver.com/restaurant/1355763311/review/visitor#,부산진구,전포동,전포동 치키파이 전포점,전포동 치키파이 전포점 
282,쏠트앤버터(Salt&Butter),경양식,,부산광역시 부산진구 전포동 359-54,"부산광역시 부산진구 동성로 19, 2층 (전포동)",388397.704637849,185619.152505089,영업/정상,,부산진구,전포동,전포동 쏠트앤버터(Salt&Butter),전포동 쏠트앤버터(Salt&Butter) 
283,더(the)마시자,기타,,부산광역시 부산진구 개금동 540-158,"부산광역시 부산진구 엄광로 50, 1층 (개금동)",384152.75760416,185077.198343913,영업/정상,https://pcmap.place.naver.com/restaurant/1674135116/review/visitor#,부산진구,개금동,개금동 더(the)마시자,개금동 더(the)마시자 
284,훅트포케 서면점,기타,,부산광역시 부산진구 부전동 486-30,"부산광역시 부산진구 가야대로 779-2, 2층 (부전동)",387356.167037592,186239.544981915,영업/정상,https://pcmap.place.naver.com/restaurant/1718119003/review/visitor#,부산진구,부전동,부전동 훅트포케 서면점,부전동 훅트포케 서면점 
285,젤라또무까,기타,,부산광역시 부산진구 범전동 212-55,"부산광역시 부산진구 새싹로 86, 1층 (범전동)",387064.650802324,186983.823969409,영업/정상,https://pcmap.place.naver.com/restaurant/1331647315/review/visitor#,부산진구,범전동,범전동 젤라또무까,범전동 젤라또무까 
286,옥두꺼비,식육(숯불구이),,부산광역시 부산진구 전포동 339-28,부산광역시 부산진구 전포대로200번길 19 (전포동),388248.60834025,185896.104186306,영업/정상,https://pcmap.place.naver.com/restaurant/1865242124/review/visitor#,부산진구,전포동,전포동 옥두꺼비,전포동 옥두꺼비 
287,보루,한식,,부산광역시 부산진구 전포동 660-13,"부산광역시 부산진구 동천로 108, 1층 (전포동)",387859.895954883,186305.860314406,영업/정상,,부산진구,전포동,전포동 보루,전포동 보루 
288,다누(danu),경양식,,부산광역시 부산진구 전포동 364-7,"부산광역시 부산진구 전포대로162번가길 14, 1층 (전포동)",388270.094071152,185544.493179714,영업/정상,https://pcmap.place.naver.com/restaurant/1389369747/review/visitor#,부산진구,전포동,전포동 다누(danu),전포동 다누(danu) 
289,유지,기타,,부산광역시 부산진구 부전동 151-3,"부산광역시 부산진구 동천로95번길 14, 지하1층 (부전동)",387764.912141972,186184.941917713,영업/정상,,부산진구,부전동,부전동 유지,부전동 유지 
290,효율,한식,,부산광역시 부산진구 전포동 660-2 1층 일부,"부산광역시 부산진구 전포대로255번길 43-8, 1층 일부 (전포동)",387887.744187139,186380.209236745,영업/정상,,부산진구,전포동,전포동 효율,전포동 효율 
291,"오늘,우리",호프/통닭,,부산광역시 부산진구 개금동 523-71,"부산광역시 부산진구 복지로 21, 1층 (개금동)",384037.900929699,185419.467874896,영업/정상,https://pcmap.place.naver.com/restaurant/1725277237/review/visitor#,부산진구,개금동,"개금동 오늘,우리","개금동 오늘,우리 "
292,아리랑,식육(숯불구이),070-41891009,부산광역시 부산진구 전포동 198-60,"부산광역시 부산진구 서전로67번길 28-1, 1층 (전포동)",388304.806646218,186383.6848006,영업/정상,,부산진구,전포동,전포동 아리랑,전포동 아리랑 070-41891009
293,뚜두뱅,경양식,,부산광역시 부산진구 연지동 73-5,"부산광역시 부산진구 성지로 23, 1층 (연지동)",387122.887602256,187890.378986994,영업/정상,https://pcmap.place.naver.com/restaurant/1473086151/review/visitor#,부산진구,연지동,연지동 뚜두뱅,연지동 뚜두뱅 
294,압구정 패밀리,기타,,부산광역시 부산진구 부전동 168-5,"부산광역시 부산진구 동천로95번길 21, 2층 (부전동)",387728.37048179,186164.618196994,영업/정상,https://pcmap.place.naver.com/restaurant/1179176777/review/visitor#,부산진구,부전동,부전동 압구정 패밀리,부전동 압구정 패밀리 
295,소모임,식육(숯불구이),,부산광역시 부산진구 부전동 515-6,"부산광역시 부산진구 중앙대로691번가길 21, 3층 (부전동)",387228.691759783,185939.216484774,영업/정상,,부산진구,부전동,부전동 소모임,부전동 소모임 
296,홉(HOPE),한식,,부산광역시 부산진구 전포동 193-6,"부산광역시 부산진구 전포대로256번길 3, 1층 (전포동)",388152.604446288,186431.158177929,영업/정상,,부산진구,전포동,전포동 홉(HOPE),전포동 홉(HOPE) 
