사업장명,업태구분명,소재지전화,소재지전체주소,도로명전체주소,좌표정보(x),좌표정보(y),영업상태명,naver_map_url,구,동,검색어,검색어2
의정부부대찌게,한식,051-8052018,부산광역시 부산진구 부전동 516-18번지 외 1필지,"부산광역시 부산진구 부전로66번길 34 (부전동,외 1필지)",387323.207934792,186004.763228623,영업/정상,,부산진구,부전동,부전동 의정부부대찌게,부전동 의정부부대찌게 051-8052018
주식회사 냉수탕가든,한식,051-8940303,부산광역시 부산진구 가야동 471-2번지 외 1필지,"부산광역시 부산진구 가야공원로 107 (가야동,외 1필지)",384782.899915027,184691.471885602,영업/정상,,부산진구,가야동,가야동 주식회사 냉수탕가든,가야동 주식회사 냉수탕가든 051-8940303
"주식회사냉수탕가든(1,3,4,5,6호동)",한식,051-8913436,부산광역시 부산진구 가야동 471-2번지 외1필지 산41-1,"부산광역시 부산진구 가야공원로 107 (가야동,외1필지 산41-1)",384782.899915027,184691.471885602,영업/정상,,부산진구,가야동,"가야동 주식회사냉수탕가든(1,3,4,5,6호동)","가야동 주식회사냉수탕가든(1,3,4,5,6호동) 051-8913436"
시골통돼지볶음 부산당감점,한식,051-8920553,부산광역시 부산진구 당감동 289-33 (1층),"부산광역시 부산진구 동평로100번길 6, 1층 (당감동)",385838.970921014,187036.554404317,영업/정상,,부산진구,당감동,당감동 시골통돼지볶음 부산당감점,당감동 시골통돼지볶음 부산당감점 051-8920553
초함,경양식,051-8023455,부산광역시 부산진구 초읍동 207-5번지,부산광역시 부산진구 성지로 101 (초읍동),386886.069783113,188597.39520136,영업/정상,,부산진구,초읍동,초읍동 초함,초읍동 초함 051-8023455
산장,한식,,부산광역시 부산진구 가야동 370-6번지,부산광역시 부산진구 대학로15번길 4-1 (가야동),385551.320363978,185742.565389427,영업/정상,,부산진구,가야동,가야동 산장,가야동 산장 
시골장터,한식,051-8931262,부산광역시 부산진구 당감동 69-1번지,부산광역시 부산진구 가야대로703번길 40 (당감동),386606.836093691,186319.596250778,영업/정상,,부산진구,당감동,당감동 시골장터,당감동 시골장터 051-8931262
처갓집양념치킨개금엘지점,통닭(치킨),051-8964480,부산광역시 부산진구 개금동 463-9번지 외 1필지(1층),"부산광역시 부산진구 백양대로 309 (개금동,외 1필지(1층))",383790.084055152,185743.341413421,영업/정상,,부산진구,개금동,개금동 처갓집양념치킨개금엘지점,개금동 처갓집양념치킨개금엘지점 051-8964480
웨스턴무비,호프/통닭,051-891-0511,부산광역시 부산진구 당감동 258-10번지,부산광역시 부산진구 당감로 25-1 (당감동),385737.696564137,186876.335881082,영업/정상,,부산진구,당감동,당감동 웨스턴무비,당감동 웨스턴무비 051-891-0511
고향통닭,호프/통닭,,부산광역시 부산진구 범천동 869-9,부산광역시 부산진구 중앙대로635번길 17 (범천동),387488.648617524,185276.586432819,영업/정상,,부산진구,범천동,범천동 고향통닭,범천동 고향통닭 
모던테이블,한식,,부산광역시 부산진구 부전동 220-1 지상3층,"부산광역시 부산진구 중앙대로680번길 45-9, 지상3층 (부전동)",387788.831427452,185803.818134479,영업/정상,,부산진구,부전동,부전동 모던테이블,부전동 모던테이블 
손문곱창,기타,051-896-3335,부산광역시 부산진구 당감동 964번지,"부산광역시 부산진구 가야대로703번가길 3, 1층 (당감동)",386591.296062272,186189.738904132,영업/정상,,부산진구,당감동,당감동 손문곱창,당감동 손문곱창 051-896-3335
홍콩반점,중국식,051-8075632,부산광역시 부산진구 부전동 390-34,부산광역시 부산진구 부전로140번길 25 (부전동),387416.037480386,186635.643787176,영업/정상,,부산진구,부전동,부전동 홍콩반점,부전동 홍콩반점 051-8075632
준이네한치모밀,한식,051-8087790,부산광역시 부산진구 부전동 524-44번지 지상1층,"부산광역시 부산진구 중앙대로691번길 45-8, 지상1층 (부전동)",387304.605778643,185828.226612891,영업/정상,,부산진구,부전동,부전동 준이네한치모밀,부전동 준이네한치모밀 051-8087790
시장식당,한식,051-895-0065,부산광역시 부산진구 개금동 615-16,부산광역시 부산진구 엄광로 15 (개금동),383814.505388622,185126.258747445,영업/정상,,부산진구,개금동,개금동 시장식당,개금동 시장식당 051-895-0065
조방낙지,한식,051-809-1085,부산광역시 부산진구 부암동 70-4번지 외 1필지,"부산광역시 부산진구 시민공원로19번길 7 (부암동,외 1필지)",386867.360927094,186849.23736263,영업/정상,,부산진구,부암동,부암동 조방낙지,부암동 조방낙지 051-809-1085
돈단지석쇠구이,식육(숯불구이),051-861-3292,부산광역시 부산진구 양정동 399-24번지,부산광역시 부산진구 거제대로36번길 11 (양정동),388341.578194256,187811.511949778,영업/정상,,부산진구,양정동,양정동 돈단지석쇠구이,양정동 돈단지석쇠구이 051-861-3292
HS푸드 3세판,분식,051-8037436,부산광역시 부산진구 초읍동 222-5,부산광역시 부산진구 성지로43번길 41 (초읍동),387043.852952778,188265.649550708,영업/정상,,부산진구,초읍동,초읍동 HS푸드 3세판,초읍동 HS푸드 3세판 051-8037436
초읍공원돼지국밥,식육(숯불구이),051-819-8576,부산광역시 부산진구 초읍동 219-14번지,부산광역시 부산진구 성지로 66 (초읍동),387108.842712641,188301.917607718,영업/정상,,부산진구,초읍동,초읍동 초읍공원돼지국밥,초읍동 초읍공원돼지국밥 051-819-8576
다온정,기타,051-819-9995,부산광역시 부산진구 부전동 477-15,부산광역시 부산진구 부전로96번길 28 (부전동),387287.227902021,186315.033536535,영업/정상,,부산진구,부전동,부전동 다온정,부전동 다온정 051-819-9995
즐거운식당,탕류(보신용),051-8097780,부산광역시 부산진구 부전동 266-12번지,부산광역시 부산진구 중앙대로755번길 7 (부전동),387647.752125232,186483.175091108,영업/정상,,부산진구,부전동,부전동 즐거운식당,부전동 즐거운식당 051-8097780
케엔포커,분식,,부산광역시 부산진구 부전동 535-25번지,"부산광역시 부산진구 신천대로62번길 12, 1층 (부전동)",387517.523370485,185508.267982684,영업/정상,,부산진구,부전동,부전동 케엔포커,부전동 케엔포커 
오시오,호프/통닭,051-803-3338,부산광역시 부산진구 가야동 617-1 보광맨션 102호,"부산광역시 부산진구 냉정로 265, 102호 (가야동, 보광맨션)",384815.70249877,185447.999607816,영업/정상,,부산진구,가야동,가야동 오시오,가야동 오시오 051-803-3338
마마된장서면점,한식,051-924-4008,부산광역시 부산진구 부전동 242-1번지 지상1층,"부산광역시 부산진구 서면로68번길 40, 지상1층 (부전동)",387486.127026314,185945.687636779,영업/정상,,부산진구,부전동,부전동 마마된장서면점,부전동 마마된장서면점 051-924-4008
슈가,호프/통닭,051-816-2114,부산광역시 부산진구 부전동 522-41 (2층),"부산광역시 부산진구 서면로 19-1 (부전동,(2층))",387425.709139263,185640.845473973,영업/정상,,부산진구,부전동,부전동 슈가,부전동 슈가 051-816-2114
개금통닭,통닭(치킨),051-898-0084,부산광역시 부산진구 개금동 171-48번지 번지,"부산광역시 부산진구 냉정로 227 (개금동,번지)",384417.14151438,185434.422523038,영업/정상,,부산진구,개금동,개금동 개금통닭,개금동 개금통닭 051-898-0084
미진축산,식육(숯불구이),051-808-0272,부산광역시 부산진구 부전동 168-74 (1층),"부산광역시 부산진구 동천로85번길 31-5, 1층 (부전동)",387698.362825332,186067.405032321,영업/정상,,부산진구,부전동,부전동 미진축산,부전동 미진축산 051-808-0272
조방낙지,한식,,부산광역시 부산진구 가야동 56-2번지 외2필지,"부산광역시 부산진구 가야대로 597 (가야동,외2필지)",385548.398327258,185908.029905193,영업/정상,,부산진구,가야동,가야동 조방낙지,가야동 조방낙지 
부연식당,한식,051-806-0077,부산광역시 부산진구 양정동 363-11,부산광역시 부산진구 양지로8번길 8 (양정동),388445.036210354,187549.659640178,영업/정상,,부산진구,양정동,양정동 부연식당,양정동 부연식당 051-806-0077
수백당 부산시청점,한식,051-900-7764,부산광역시 부산진구 양정동 156-7,부산광역시 부산진구 거제천로44번길 21 (양정동),388699.163343913,188629.038404266,영업/정상,,부산진구,양정동,양정동 수백당 부산시청점,양정동 수백당 부산시청점 051-900-7764
마라섬,한식,051-8038182,부산광역시 부산진구 부전동 223-8,부산광역시 부산진구 동천로 53 (부전동),387835.879692877,185770.508650644,영업/정상,,부산진구,부전동,부전동 마라섬,부전동 마라섬 051-8038182
아메리칸숯불바베큐,통닭(치킨),051-8928985,부산광역시 부산진구 당감동 69-13번지,부산광역시 부산진구 가야대로703번길 34 (당감동),386596.399041745,186295.320412851,영업/정상,,부산진구,당감동,당감동 아메리칸숯불바베큐,당감동 아메리칸숯불바베큐 051-8928985
김재완원조돼지김치구이,한식,,부산광역시 부산진구 부전동 168-115,부산광역시 부산진구 중앙대로680번가길 55-20 (부전동),387673.540055251,186040.393763957,영업/정상,,부산진구,부전동,부전동 김재완원조돼지김치구이,부전동 김재완원조돼지김치구이 
맘스터치,호프/통닭,051-8945502,부산광역시 부산진구 개금동 21-2,부산광역시 부산진구 개금본동로 39 (개금동),384262.970001992,186302.809053194,영업/정상,,부산진구,개금동,개금동 맘스터치,개금동 맘스터치 051-8945502
내가본갈비,한식,051-8973255,부산광역시 부산진구 개금동 241-1번지,부산광역시 부산진구 개금본동로9번길 36 (개금동),384328.389082611,186128.301303902,영업/정상,,부산진구,개금동,개금동 내가본갈비,개금동 내가본갈비 051-8973255
부강면옥,중국식,051-8927486,부산광역시 부산진구 가야동 285-6번지,부산광역시 부산진구 대학로36번길 21 (가야동),385342.510892337,185593.997048469,영업/정상,,부산진구,가야동,가야동 부강면옥,가야동 부강면옥 051-8927486
부산통닭,통닭(치킨),051-8061777,부산광역시 부산진구 부전동 242-32번지,"부산광역시 부산진구 서면로68번길 38, 지상1층 (부전동)",387476.760702088,185944.931555581,영업/정상,,부산진구,부전동,부전동 부산통닭,부전동 부산통닭 051-8061777
초읍연탄갈비,한식,051-8170867,부산광역시 부산진구 초읍동 288-24번지,부산광역시 부산진구 새싹로 272-1 (초읍동),386445.738156935,188716.353494317,영업/정상,,부산진구,초읍동,초읍동 초읍연탄갈비,초읍동 초읍연탄갈비 051-8170867
그집고기,식육(숯불구이),051-8932321,부산광역시 부산진구 가야동 5-60번지,부산광역시 부산진구 가야대로 670 (가야동),386274.994214551,185999.433419815,영업/정상,,부산진구,가야동,가야동 그집고기,가야동 그집고기 051-8932321
썬더치킨(초읍1호점),호프/통닭,051-8178292,부산광역시 부산진구 초읍동 218-2번지,부산광역시 부산진구 성지로 73 (초읍동),387040.029514725,188366.868236577,영업/정상,,부산진구,초읍동,초읍동 썬더치킨(초읍1호점),초읍동 썬더치킨(초읍1호점) 051-8178292
만남식당,한식,051-8979383,부산광역시 부산진구 당감동 818-69번지,부산광역시 부산진구 신천대로183번길 48 (당감동),386544.780057404,186177.282719894,영업/정상,,부산진구,당감동,당감동 만남식당,당감동 만남식당 051-8979383
성원칼국수,분식,051-8967661,부산광역시 부산진구 개금동 546-3번지,부산광역시 부산진구 냉정로 220-1 (개금동),384361.07646823,185400.272590999,영업/정상,,부산진구,개금동,개금동 성원칼국수,개금동 성원칼국수 051-8967661
힐링타임,호프/통닭,,부산광역시 부산진구 전포동 191-661번지 화신상가 101호,"부산광역시 부산진구 진남로356번길 90, 101호 (전포동, 화신상가)",388726.38139458,186492.446944868,영업/정상,,부산진구,전포동,전포동 힐링타임,전포동 힐링타임 
젠,경양식,8617606,부산광역시 부산진구 양정동 362-2번지,부산광역시 부산진구 양지로5번길 12 (양정동),388516.394069723,187617.652331728,영업/정상,,부산진구,양정동,양정동 젠,양정동 젠 8617606
승승삼겹 서면점,일식,051-8188288,부산광역시 부산진구 부전동 172-4 지상2-4층,"부산광역시 부산진구 중앙대로680번가길 34, 지상2-4층 (부전동)",387737.409426845,185908.552891815,영업/정상,,부산진구,부전동,부전동 승승삼겹 서면점,부전동 승승삼겹 서면점 051-8188288
고래사냥,기타,,부산광역시 부산진구 부전동 475-2번지,부산광역시 부산진구 서면문화로 9 (부전동),387401.390672732,186303.441614181,영업/정상,,부산진구,부전동,부전동 고래사냥,부전동 고래사냥 
365대패삼겹,기타,,부산광역시 부산진구 부전동 259-12 외5필지,"부산광역시 부산진구 서면문화로 6-1 (부전동,외5필지)",387466.163909041,186310.088245899,영업/정상,,부산진구,부전동,부전동 365대패삼겹,부전동 365대패삼겹 
피자나라치킨공주 부산당감점,기타,051-892-9988,부산광역시 부산진구 당감동 369-2,"부산광역시 부산진구 동평로39번길 2, 1층 (당감동)",385231.483562125,186993.985891078,영업/정상,,부산진구,당감동,당감동 피자나라치킨공주 부산당감점,당감동 피자나라치킨공주 부산당감점 051-892-9988
버거스올마이티,식육(숯불구이),051-803-6997,부산광역시 부산진구 부전동 256-8 (1층),"부산광역시 부산진구 서면로68번길 16 (부전동,(1층))",387474.330274707,186062.595929348,영업/정상,,부산진구,부전동,부전동 버거스올마이티,부전동 버거스올마이티 051-803-6997
서면칼국수,한식,051-642-7744,부산광역시 부산진구 범천동 857-11번지 (1층),"부산광역시 부산진구 황령대로7번길 29 (범천동,(1층))",387636.181505468,185254.385150638,영업/정상,,부산진구,범천동,범천동 서면칼국수,범천동 서면칼국수 051-642-7744
홍게랑대게랑 본점&호성이골뱅이 부산점,중국식,051914-9395,부산광역시 부산진구 개금동 540-125,부산광역시 부산진구 엄광로 47-1 (개금동),384139.553552564,185102.569423458,영업/정상,,부산진구,개금동,개금동 홍게랑대게랑 본점&호성이골뱅이 부산점,개금동 홍게랑대게랑 본점&호성이골뱅이 부산점 051914-9395
곱다,중국식,051-8020302,부산광역시 부산진구 부전동 168-96 지상1-3층,"부산광역시 부산진구 중앙대로680번가길 49, 지상1-3층 (부전동)",387706.806886309,185997.669258925,영업/정상,,부산진구,부전동,부전동 곱다,부전동 곱다 051-8020302
송돈왕대패삼겹살,식육(숯불구이),051-6368443,부산광역시 부산진구 범천동 840-20번지,부산광역시 부산진구 자유평화로3번길 43-1 (범천동),387869.6769694,184555.185501739,영업/정상,,부산진구,범천동,범천동 송돈왕대패삼겹살,범천동 송돈왕대패삼겹살 051-6368443
롱라이프,호프/통닭,051-895-1290,부산광역시 부산진구 당감동 733-5 2층,"부산광역시 부산진구 당감로 63, 2층 (당감동)",385662.016991747,187252.489511877,영업/정상,,부산진구,당감동,당감동 롱라이프,당감동 롱라이프 051-895-1290
록수정식당,한식,051-6420592,부산광역시 부산진구 범천동 1254-5번지,부산광역시 부산진구 신암로 78-1 (범천동),387104.152544476,185203.135777743,영업/정상,,부산진구,범천동,범천동 록수정식당,범천동 록수정식당 051-6420592
오,경양식,051-895-5553,부산광역시 부산진구 당감동 305-38번지 (2층),"부산광역시 부산진구 당감로 47 (당감동,(2층))",385693.902604164,187085.353685652,영업/정상,,부산진구,당감동,당감동 오,당감동 오 051-895-5553
문가네추어탕,탕류(보신용),051-819-6332,부산광역시 부산진구 부전동 264-4번지,부산광역시 부산진구 부전로152번길 49 (부전동),387487.126019344,186488.251740043,영업/정상,,부산진구,부전동,부전동 문가네추어탕,부전동 문가네추어탕 051-819-6332
성지곡식당,한식,051-8175571,부산광역시 부산진구 초읍동 230-13번지,부산광역시 부산진구 초읍천로 101 (초읍동),386275.405408611,188815.813378696,영업/정상,,부산진구,초읍동,초읍동 성지곡식당,초읍동 성지곡식당 051-8175571
락시,기타,051-8918980,부산광역시 부산진구 가야동 382-15번지,"부산광역시 부산진구 대학로 11-14, 1층 (가야동)",385646.50726277,185769.278449174,영업/정상,,부산진구,가야동,가야동 락시,가야동 락시 051-8918980
족발명가,한식,051-8185485,부산광역시 부산진구 부전동 267-21번지 외3필지(상가11호),"부산광역시 부산진구 중앙대로 765 (부전동,외3필지(상가11호))",387706.164657293,186575.914334618,영업/정상,,부산진구,부전동,부전동 족발명가,부전동 족발명가 051-8185485
세븐치킨가야점,기타,051-8924851,부산광역시 부산진구 가야동 44-1,부산광역시 부산진구 가야대로 645 (가야동),386031.259349292,186010.171159372,영업/정상,,부산진구,가야동,가야동 세븐치킨가야점,가야동 세븐치킨가야점 051-8924851
블랙타운치킨호프,통닭(치킨),051-806-4189,부산광역시 부산진구 당감동 67-3,"부산광역시 부산진구 가야대로703번길 39, 2층 (당감동)",386579.951561966,186327.798882873,영업/정상,,부산진구,당감동,당감동 블랙타운치킨호프,당감동 블랙타운치킨호프 051-806-4189
유영곤드레식당,한식,051-8918838,부산광역시 부산진구 가야동 488-24번지,부산광역시 부산진구 엄광로134번길 6 (가야동),384849.945691904,185017.41122109,영업/정상,,부산진구,가야동,가야동 유영곤드레식당,가야동 유영곤드레식당 051-8918838
윤참치,일식,051-8073115,부산광역시 부산진구 부전동 514-4번지 (1층일부),"부산광역시 부산진구 부전로 49 (부전동,(1층일부))",387210.633730155,185856.604129447,영업/정상,,부산진구,부전동,부전동 윤참치,부전동 윤참치 051-8073115
꿀꿀뒷고기개금점,한식,051-8950303,부산광역시 부산진구 개금동 523-30,부산광역시 부산진구 복지로21번길 5 (개금동),384052.851862681,185444.215902779,영업/정상,,부산진구,개금동,개금동 꿀꿀뒷고기개금점,개금동 꿀꿀뒷고기개금점 051-8950303
포항물회,횟집,051-804-4070,부산광역시 부산진구 부암동 408-2번지 (지하1층),"부산광역시 부산진구 백양순환로 140-1, 지하1층 (부암동)",385855.521666618,187350.915749257,영업/정상,,부산진구,부암동,부암동 포항물회,부암동 포항물회 051-804-4070
다다믄,김밥(도시락),051-818-1085,부산광역시 부산진구 부전동 242-22번지 (1층),"부산광역시 부산진구 서면로 48-1 (부전동,(1층))",387460.173723759,185929.303233309,영업/정상,,부산진구,부전동,부전동 다다믄,부전동 다다믄 051-818-1085
영커피 서면학원가점,경양식,,부산광역시 부산진구 부전동 217-6,"부산광역시 부산진구 중앙대로680번가길 18, 1층 (부전동)",387727.915057654,185828.508526524,영업/정상,,부산진구,부전동,부전동 영커피 서면학원가점,부전동 영커피 서면학원가점 
위아굿피플핍스(We're good people peeps),분식,,부산광역시 부산진구 부전동 156-1 지상1층,"부산광역시 부산진구 서전로10번길 22-5, 지상1층 (부전동)",387639.169219436,186132.904390823,영업/정상,,부산진구,부전동,부전동 위아굿피플핍스(We're good people peeps),부전동 위아굿피플핍스(We're good people peeps) 
천하반점,중국식,6423359,부산광역시 부산진구 범천동 1291-16,부산광역시 부산진구 신암로25번길 5 (범천동),387255.381614703,184752.667162451,영업/정상,,부산진구,범천동,범천동 천하반점,범천동 천하반점 6423359
밥상,한식,8617737,부산광역시 부산진구 양정동 274-8번지,부산광역시 부산진구 진연로9번길 70 (양정동),388690.704547241,188273.736466837,영업/정상,,부산진구,양정동,양정동 밥상,양정동 밥상 8617737
온식탁,한식,051-803-2333,부산광역시 부산진구 부전동 490-16,"부산광역시 부산진구 서면로 69-1, 지상1층 (부전동)",387409.530483328,186141.938258288,영업/정상,,부산진구,부전동,부전동 온식탁,부전동 온식탁 051-803-2333
싸오포차&야식,호프/통닭,,부산광역시 부산진구 부전동 217-2 지상3층,"부산광역시 부산진구 중앙대로692번길 34, 지상3층 (부전동)",387741.742557855,185850.095122852,영업/정상,,부산진구,부전동,부전동 싸오포차&야식,부전동 싸오포차&야식 
현지네분식,통닭(치킨),,부산광역시 부산진구 범천동 1154-4번지,부산광역시 부산진구 신암로 145 (범천동),386655.288964554,185696.933950937,영업/정상,,부산진구,범천동,범천동 현지네분식,범천동 현지네분식 
가야정,기타,,부산광역시 부산진구 가야동 493-18 번지(부연파크빌101호),"부산광역시 부산진구 엄광로134번길 35 (가야동,번지(부연파크빌101호))",384765.56910376,184935.514942499,영업/정상,,부산진구,가야동,가야동 가야정,가야동 가야정 
서울한양족발,한식,051-807-5691,부산광역시 부산진구 부전동 267-4번지 번지(1층일부),"부산광역시 부산진구 새싹로8번길 60 (부전동,번지(1층일부))",387686.994599232,186549.552240783,영업/정상,,부산진구,부전동,부전동 서울한양족발,부전동 서울한양족발 051-807-5691
외할매국수,한식,,부산광역시 부산진구 초읍동 101-4번지 번지(초원파크빌라가동102호),"부산광역시 부산진구 성지곡로16번길 2 (초읍동,번지(초원파크빌라가동102호))",386458.714941054,189085.181411542,영업/정상,,부산진구,초읍동,초읍동 외할매국수,초읍동 외할매국수 
백두산,호프/통닭,,부산광역시 부산진구 당감동 269-9번지 번지(1층),"부산광역시 부산진구 당감로34번길 18-1 (당감동,번지(1층))",385825.815962183,186977.115256701,영업/정상,,부산진구,당감동,당감동 백두산,당감동 백두산 
신암장어,기타,051-635-6460,부산광역시 부산진구 범천동 1183-14번지,부산광역시 부산진구 신암로 131 (범천동),386736.903510354,185588.789474501,영업/정상,,부산진구,범천동,범천동 신암장어,범천동 신암장어 051-635-6460
로타리메기탕,한식,051-804-0199,부산광역시 부산진구 부암동 42-21번지 번지(1층일부),"부산광역시 부산진구 신천대로 288 (부암동,번지(1층일부))",386765.15547957,187297.594133399,영업/정상,,부산진구,부암동,부암동 로타리메기탕,부암동 로타리메기탕 051-804-0199
주당,식육(숯불구이),051-896-8384,부산광역시 부산진구 당감동 716-2 (1층),"부산광역시 부산진구 당감서로 66, 1층 (당감동)",385501.750411042,187121.431876552,영업/정상,,부산진구,당감동,당감동 주당,당감동 주당 051-896-8384
해운대 설렁탕,한식,051-802-1176,부산광역시 부산진구 초읍동 173-20 (1층),"부산광역시 부산진구 성지로 134 (초읍동,(1층))",386668.335619914,188821.077871555,영업/정상,,부산진구,초읍동,초읍동 해운대 설렁탕,초읍동 해운대 설렁탕 051-802-1176
"멕시카나(범일,범천)",기타,051-644-8206,부산광역시 부산진구 범천동 1263-4번지 외1필지(1층일부),"부산광역시 부산진구 신암로71번길 3 (범천동,외1필지(1층일부))",387106.928931948,185106.12054971,영업/정상,,부산진구,범천동,"범천동 멕시카나(범일,범천)","범천동 멕시카나(범일,범천) 051-644-8206"
손큰집,한식,,부산광역시 부산진구 양정동 214번지,부산광역시 부산진구 중앙대로 975-6 (양정동),388843.436973193,188376.435912069,영업/정상,,부산진구,양정동,양정동 손큰집,양정동 손큰집 
세연정,식육(숯불구이),051-867-2000,부산광역시 부산진구 가야동 221-2,"부산광역시 부산진구 가야대로 554, 1층 (가야동)",385153.365043469,185711.437433694,영업/정상,,부산진구,가야동,가야동 세연정,가야동 세연정 051-867-2000
토요코인부산서면,기타,051-896-6085,부산광역시 부산진구 전포동 666-8번지,부산광역시 부산진구 서전로 39 (전포동),388001.943114494,186261.413450396,영업/정상,,부산진구,전포동,전포동 토요코인부산서면,전포동 토요코인부산서면 051-896-6085
힝(hing),기타,,부산광역시 부산진구 부전동 168-438번지 지상1층,"부산광역시 부산진구 중앙대로680번가길 80-5, 지상1층 (부전동)",387756.233713628,186142.632705733,영업/정상,,부산진구,부전동,부전동 힝(hing),부전동 힝(hing) 
짚터범천점,기타,051-6341577,부산광역시 부산진구 범천동 838-5번지,부산광역시 부산진구 범일로142번길 34 (범천동),387783.540538247,184552.386373582,영업/정상,,부산진구,범천동,범천동 짚터범천점,범천동 짚터범천점 051-6341577
별미집,기타,,부산광역시 부산진구 개금동 171-40번지 번지(1층일부),"부산광역시 부산진구 가야공원로14번길 88 (개금동,번지(1층일부))",384459.136083786,185540.310707142,영업/정상,,부산진구,개금동,개금동 별미집,개금동 별미집 
한솥도시락 어린이대공원점,김밥(도시락),051-715-0210,부산광역시 부산진구 초읍동 291-1번지 (1층),"부산광역시 부산진구 성지로 159, 1층 (초읍동)",386421.104258838,188879.397822859,영업/정상,,부산진구,초읍동,초읍동 한솥도시락 어린이대공원점,초읍동 한솥도시락 어린이대공원점 051-715-0210
BHC범내골점,호프/통닭,051-631-0161,부산광역시 부산진구 범천동 851-1 대원아파트1동상가(1층),"부산광역시 부산진구 황령대로18번길 37, 1동 1층 6호 (범천동, 대원아파트상가)",387834.714347587,184965.427400521,영업/정상,,부산진구,범천동,범천동 BHC범내골점,범천동 BHC범내골점 051-631-0161
청해수산,한식,051-8944217,부산광역시 부산진구 개금동 362-2번지,부산광역시 부산진구 백양대로238번길 20 (개금동),384349.925749126,186186.246001004,영업/정상,,부산진구,개금동,개금동 청해수산,개금동 청해수산 051-8944217
명진식당,한식,,부산광역시 부산진구 초읍동 215-1번지,부산광역시 부산진구 성지로94번길 12 (초읍동),387023.184938705,188569.126018542,영업/정상,,부산진구,초읍동,초읍동 명진식당,초읍동 명진식당 
가야가야서면점,분식,051-8181007,부산광역시 부산진구 전포동 683-1번지 아세아빌딩(1층),"부산광역시 부산진구 전포대로209번길 43, 1층 (전포동, 아세아빌딩)",387902.075113868,185960.315192435,영업/정상,,부산진구,전포동,전포동 가야가야서면점,전포동 가야가야서면점 051-8181007
요시노스시,일식,051-808-7774,부산광역시 부산진구 부전동 525-2,부산광역시 부산진구 부전로 41 (부전동),387244.024966818,185782.696615103,영업/정상,,부산진구,부전동,부전동 요시노스시,부전동 요시노스시 051-808-7774
꿀진냉면·밀면,한식,,부산광역시 부산진구 당감동 663-7 번지 외3필지(1층),"부산광역시 부산진구 백양순환로35번길 13 (당감동,번지 외3필지(1층))",385083.887372863,187294.188871814,영업/정상,,부산진구,당감동,당감동 꿀진냉면·밀면,당감동 꿀진냉면·밀면 
덕후가,식육(숯불구이),051-466-5504,부산광역시 부산진구 가야동 382-20번지,부산광역시 부산진구 엄광로 263-11 (가야동),385651.968257422,185756.767183014,영업/정상,,부산진구,가야동,가야동 덕후가,가야동 덕후가 051-466-5504
만냥뒷고기,한식,051-807-8070,부산광역시 부산진구 부암동 345-80 1층 일부,"부산광역시 부산진구 백양순환로 157, 1층 (부암동)",385945.039530338,187197.456103971,영업/정상,,부산진구,부암동,부암동 만냥뒷고기,부암동 만냥뒷고기 051-807-8070
고집상회,기타,051-632-2355,부산광역시 부산진구 범천동 881-60,부산광역시 부산진구 범일로131번길 61 (범천동),387532.311049537,184700.55743953,영업/정상,,부산진구,범천동,범천동 고집상회,범천동 고집상회 051-632-2355
승승삼겹축제,기타,051-893-0053,부산광역시 부산진구 가야동 501-5번지,"부산광역시 부산진구 가야공원로 54, 1층 (가야동)",384908.438940681,185157.924592114,영업/정상,,부산진구,가야동,가야동 승승삼겹축제,가야동 승승삼겹축제 051-893-0053
대박향어,호프/통닭,051-893-7723,부산광역시 부산진구 개금동 26-7번지 번지(1층일부),"부산광역시 부산진구 개금본동로 17 (개금동,번지(1층일부))",384400.798889706,186295.669098865,영업/정상,,부산진구,개금동,개금동 대박향어,개금동 대박향어 051-893-7723
700비어양정점,호프/통닭,051-862-0079,부산광역시 부산진구 양정동 391-2번지,"부산광역시 부산진구 동평로420번길 20, 1층 (양정동)",388482.740414113,187867.932214036,영업/정상,,부산진구,양정동,양정동 700비어양정점,양정동 700비어양정점 051-862-0079
선우고깃집,기타,051-806-6618,부산광역시 부산진구 부암동 402 번지(1층),"부산광역시 부산진구 당감로64번길 32 (부암동,번지(1층))",385823.619519318,187307.938117333,영업/정상,,부산진구,부암동,부암동 선우고깃집,부암동 선우고깃집 051-806-6618
만리장성,중국식,051-897-4411,부산광역시 부산진구 가야동 663-34번지,부산광역시 부산진구 가야대로482번길 106 (가야동),384359.425764149,185123.742823667,영업/정상,,부산진구,가야동,가야동 만리장성,가야동 만리장성 051-897-4411
메가#크로플,김밥(도시락),051-804-5252,부산광역시 부산진구 부전동 130-5 (1층),"부산광역시 부산진구 서전로9번길 27, 1층 (부전동)",387711.325883394,186381.353681793,영업/정상,,부산진구,부전동,부전동 메가#크로플,부전동 메가#크로플 051-804-5252
월구떡볶이,분식,051-805-2953,부산광역시 부산진구 부전동 260-2번지 (1층),"부산광역시 부산진구 중앙대로743번길 11, 1층 (부전동)",387585.243297058,186395.743994122,영업/정상,,부산진구,부전동,부전동 월구떡볶이,부전동 월구떡볶이 051-805-2953
썬더치킨,통닭(치킨),051-897-8592,부산광역시 부산진구 가야동 369-8번지 번지(1층),"부산광역시 부산진구 대학로 21 (가야동,번지(1층))",385529.033522627,185717.506462117,영업/정상,,부산진구,가야동,가야동 썬더치킨,가야동 썬더치킨 051-897-8592
