사업장명,업태구분명,소재지전화,소재지전체주소,도로명전체주소,좌표정보(x),좌표정보(y),영업상태명,naver_map_url,구,동,검색어,검색어2
몽키브라운,한식,051-818-9887,부산광역시 부산진구 전포동 595-21 운암빌딩,"부산광역시 부산진구 전포대로275번길 17, 운암빌딩 1층 (전포동)",388023.331659567,186630.366585623,영업/정상,,부산진구,전포동,전포동 몽키브라운,전포동 몽키브라운 051-818-9887
맥주를 구한 피자 부암점,호프/통닭,,부산광역시 부산진구 부암동 724-2 당감트리플타워C,"부산광역시 부산진구 백양산로53번길 12, 당감트리플타워C 2층 201일부호 (부암동)",384910.466926104,187935.041819501,영업/정상,,부산진구,부암동,부암동 맥주를 구한 피자 부암점,부암동 맥주를 구한 피자 부암점 
정김밥,분식,,부산광역시 부산진구 전포동 637-1,"부산광역시 부산진구 전포대로 265, 1층 (전포동)",388073.515380731,186522.425643576,영업/정상,,부산진구,전포동,전포동 정김밥,전포동 정김밥 
현풍닭칼국수 서면점,한식,051-818-8000,부산광역시 부산진구 부전동 159-2,"부산광역시 부산진구 중앙대로 714, 지하1층, 지상1층 (부전동)",387580.694220306,186093.067412101,영업/정상,,부산진구,부전동,부전동 현풍닭칼국수 서면점,부전동 현풍닭칼국수 서면점 051-818-8000
어덜트롤(adultroll),한식,,부산광역시 부산진구 전포동 196-27,"부산광역시 부산진구 전포대로256번길 20-6, 2층 (전포동)",388208.580769464,186393.509174574,영업/정상,,부산진구,전포동,전포동 어덜트롤(adultroll),전포동 어덜트롤(adultroll) 
나들,기타,,부산광역시 부산진구 초읍동 273-19,"부산광역시 부산진구 새싹로241번길 10, 1층 (초읍동)",386457.907026481,188409.450117577,영업/정상,,부산진구,초읍동,초읍동 나들,초읍동 나들 
명품달인김밥,분식,,부산광역시 부산진구 전포동 375-51,"부산광역시 부산진구 전포대로 124, 1층 (전포동)",388289.446442975,185145.932038414,영업/정상,,부산진구,전포동,전포동 명품달인김밥,전포동 명품달인김밥 
베비_부산(Bevvy_Busan),기타,,부산광역시 부산진구 전포동 308-9,"부산광역시 부산진구 서전로58번길 49, 2층 (전포동)",388217.013940223,185999.048511341,영업/정상,,부산진구,전포동,전포동 베비_부산(Bevvy_Busan),전포동 베비_부산(Bevvy_Busan) 
바른김밥,김밥(도시락),,부산광역시 부산진구 연지동 250-76,"부산광역시 부산진구 성지로 37, 3동 110호 (연지동)",386782.740399224,188127.671595095,영업/정상,,부산진구,연지동,연지동 바른김밥,연지동 바른김밥 
메밀447 서면점,한식,,부산광역시 부산진구 부전동 537-9 더샵 센트럴스타,"부산광역시 부산진구 중앙대로666번길 50, 상가동 지하2층 B203-7,8,9호 (부전동, 더샵 센트럴스타)",387748.383011444,185533.437357236,영업/정상,,부산진구,부전동,부전동 메밀447 서면점,부전동 메밀447 서면점 
우연,기타,,부산광역시 부산진구 전포동 305-1,"부산광역시 부산진구 서전로68번길 22, 2층 (전포동)",388282.401317197,186138.901451953,영업/정상,,부산진구,전포동,전포동 우연,전포동 우연 
컵앤보틀,기타,,부산광역시 부산진구 개금동 451-12 개금역스마트더블유,"부산광역시 부산진구 가야대로 411, 109호 (개금동, 개금역스마트더블유)",383768.357671759,185583.326288318,영업/정상,,부산진구,개금동,개금동 컵앤보틀,개금동 컵앤보틀 
피켄드,기타,,부산광역시 부산진구 전포동 346-21,"부산광역시 부산진구 전포대로 188, 1층 (전포동)",388162.235127613,185754.641757333,영업/정상,,부산진구,전포동,전포동 피켄드,전포동 피켄드 
WED(웨드),기타,,부산광역시 부산진구 전포동 204-19,"부산광역시 부산진구 서전로67번길 6, 1층 (전포동)",388300.900879122,186278.215494634,영업/정상,,부산진구,전포동,전포동 WED(웨드),전포동 WED(웨드) 
프랭크버거 부산개금역점,기타,,부산광역시 부산진구 개금동 875 개금역금강펜테리움더스퀘어아파트,"부산광역시 부산진구 가야대로 450, 상가동 지하2층 B209호 (개금동, 개금역금강펜테리움더스퀘어아파트)",384088.228147214,185576.536475982,영업/정상,,부산진구,개금동,개금동 프랭크버거 부산개금역점,개금동 프랭크버거 부산개금역점 
찌개앤돈,한식,,부산광역시 부산진구 범천동 1158-12,"부산광역시 부산진구 신암로 139-2, 1층 (범천동)",386686.217179801,185653.056538629,영업/정상,,부산진구,범천동,범천동 찌개앤돈,범천동 찌개앤돈 
감자발골단 전포점,한식,,부산광역시 부산진구 전포동 204-19,"부산광역시 부산진구 서전로67번길 6, 1층 (전포동)",388300.900879122,186278.215494634,영업/정상,,부산진구,전포동,전포동 감자발골단 전포점,전포동 감자발골단 전포점 
철빙수&크로플,한식,,부산광역시 부산진구 가야동 146-1 캘런어학원,"부산광역시 부산진구 가야대로510번길 21, 캘런어학원 1층 (가야동)",384748.707016281,185561.630645655,영업/정상,,부산진구,가야동,가야동 철빙수&크로플,가야동 철빙수&크로플 
킹스라운지 부산서면점,기타,,부산광역시 부산진구 부전동 205-1,"부산광역시 부산진구 중앙대로692번길 22, 3층 (부전동)",387679.603869109,185851.527772379,영업/정상,,부산진구,부전동,부전동 킹스라운지 부산서면점,부전동 킹스라운지 부산서면점 
로우미드하이,기타,,부산광역시 부산진구 전포동 347-9,"부산광역시 부산진구 전포대로186번길 27, 1,2층 (전포동)",388288.387594647,185734.965846974,영업/정상,,부산진구,전포동,전포동 로우미드하이,전포동 로우미드하이 
리미니 서면PEER점,경양식,,부산광역시 부산진구 부전동 536-18 이랜드 PEER 서면,"부산광역시 부산진구 중앙대로 664, 1층 101호 (부전동, 이랜드 PEER 서면)",387611.831736777,185588.529597239,영업/정상,,부산진구,부전동,부전동 리미니 서면PEER점,부전동 리미니 서면PEER점 
운커피 부전점,기타,,부산광역시 부산진구 전포동 658-11,"부산광역시 부산진구 동천로 132, 1층 (전포동)",387852.375147036,186533.093218344,영업/정상,,부산진구,전포동,전포동 운커피 부전점,전포동 운커피 부전점 
도링쿠,기타,,부산광역시 부산진구 전포동 201-21,"부산광역시 부산진구 동성로87번길 30, 1층 (전포동)",388225.311831695,186302.573205767,영업/정상,,부산진구,전포동,전포동 도링쿠,전포동 도링쿠 
프랑제리PEER 부산서면점,기타,,부산광역시 부산진구 부전동 536-18 이랜드 PEER 서면,"부산광역시 부산진구 중앙대로 664, 1층 101호 (부전동, 이랜드 PEER 서면)",387611.831736777,185588.529597239,영업/정상,,부산진구,부전동,부전동 프랑제리PEER 부산서면점,부전동 프랑제리PEER 부산서면점 
팔구 페스츄리,경양식,,부산광역시 부산진구 전포동 334-39,"부산광역시 부산진구 전포대로210번길 40, 2층 (전포동)",388343.34480616,185976.711890385,영업/정상,,부산진구,전포동,전포동 팔구 페스츄리,전포동 팔구 페스츄리 
스시이쿠,일식,,부산광역시 부산진구 개금동 614-1 새종합시장,"부산광역시 부산진구 냉정로160번길 26, 새종합시장 2층 57120-2-2호 (개금동)",383759.991027802,185125.853800823,영업/정상,,부산진구,개금동,개금동 스시이쿠,개금동 스시이쿠 
아덴블랑제리 부암역점,기타,,부산광역시 부산진구 범천동 1054 서면 이-편한세상,"부산광역시 부산진구 가야대로 702, 101동 1층 상가103호 (범천동, 서면 이-편한세상)",386645.954061709,186034.738851406,영업/정상,,부산진구,범천동,범천동 아덴블랑제리 부암역점,범천동 아덴블랑제리 부암역점 
팔레트 서면,기타,051-520-3620,부산광역시 부산진구 부전동 227-2 삼정타워,"부산광역시 부산진구 중앙대로 672, 삼정타워 8층 (부전동)",387608.014165034,185703.079007724,영업/정상,,부산진구,부전동,부전동 팔레트 서면,부전동 팔레트 서면 051-520-3620
풀뜯는돼지,한식,,부산광역시 부산진구 전포동 341-9 금오추어탕,"부산광역시 부산진구 전포대로200번길 46, 금오추어탕 1층 (전포동)",388380.693229806,185873.077456848,영업/정상,,부산진구,전포동,전포동 풀뜯는돼지,전포동 풀뜯는돼지 
한식밥상 부산가야,한식,,부산광역시 부산진구 가야동 458-1,"부산광역시 부산진구 가야대로552번길 133, 1층 (가야동)",385295.427935428,185104.006045152,영업/정상,,부산진구,가야동,가야동 한식밥상 부산가야,가야동 한식밥상 부산가야 
부전통닭,호프/통닭,,부산광역시 부산진구 가야동 345-3,"부산광역시 부산진구 대학로 29, 1층 (가야동)",385484.914411152,185640.924948679,영업/정상,,부산진구,가야동,가야동 부전통닭,가야동 부전통닭 
홀덤펍TOP,기타,,부산광역시 부산진구 부전동 168-367,"부산광역시 부산진구 동천로95번길 13, 5층 (부전동)",387771.241671418,186160.270236346,영업/정상,,부산진구,부전동,부전동 홀덤펍TOP,부전동 홀덤펍TOP 
프리다,기타,,부산광역시 부산진구 양정동 362-4,"부산광역시 부산진구 양지로5번길 8, 지하1층 (양정동)",388510.559098729,187607.47569151,영업/정상,,부산진구,양정동,양정동 프리다,양정동 프리다 
내츄럴마켓,기타,,부산광역시 부산진구 개금동 796 개금 롯데캐슬,"부산광역시 부산진구 개금온정로 10, 상가2동 B109호 (개금동, 개금 롯데캐슬)",384603.385142206,185799.475455775,영업/정상,,부산진구,개금동,개금동 내츄럴마켓,개금동 내츄럴마켓 
제프리웍 익스프레스,한식,,부산광역시 부산진구 양정동 361-1,"부산광역시 부산진구 양지로11번길 16, 1층 (양정동)",388551.555118044,187567.403851048,영업/정상,,부산진구,양정동,양정동 제프리웍 익스프레스,양정동 제프리웍 익스프레스 
프랭크버거 부산연지점,기타,,부산광역시 부산진구 연지동 340-12,"부산광역시 부산진구 새싹로 182, 1층 (연지동)",386666.283277359,187833.120883756,영업/정상,,부산진구,연지동,연지동 프랭크버거 부산연지점,연지동 프랭크버거 부산연지점 
세일푸드,한식,,부산광역시 부산진구 개금동 19-2 현대아파트상가,"부산광역시 부산진구 개금본동로 36, 현대아파트상가 2층 204,205호 (개금동)",384219.26542912,186418.353179034,영업/정상,,부산진구,개금동,개금동 세일푸드,개금동 세일푸드 
찌개공방 부산진구점,한식,,부산광역시 부산진구 가야동 264-1,"부산광역시 부산진구 가야대로588번길 14, 2층 (가야동)",385433.925417669,185775.273865053,영업/정상,,부산진구,가야동,가야동 찌개공방 부산진구점,가야동 찌개공방 부산진구점 
미미랜드 부산점,경양식,,부산광역시 부산진구 부암동 257 롯데키즈마트,"부산광역시 부산진구 신천대로 241, 롯데키즈마트 4층 (부암동)",386646.262710145,186822.941472238,영업/정상,,부산진구,부암동,부암동 미미랜드 부산점,부암동 미미랜드 부산점 
당감고깃집,식육(숯불구이),,"부산광역시 부산진구 부전동 524-43 (외1필지), 지상1층","부산광역시 부산진구 부전로 34, 황제주차빌딩 1층 (부전동)",387318.866164103,185731.001359539,영업/정상,,부산진구,부전동,부전동 당감고깃집,부전동 당감고깃집 
이너엘리와인바 전포점,기타,,부산광역시 부산진구 전포동 288-1,"부산광역시 부산진구 동성로61번길 26-1, 1층 (전포동)",388365.649467143,186068.409957648,영업/정상,,부산진구,전포동,전포동 이너엘리와인바 전포점,전포동 이너엘리와인바 전포점 
한양김치찜,한식,,부산광역시 부산진구 부암동 117-36,"부산광역시 부산진구 가야대로747번길 69, 1층 (부암동)",386937.218680006,186568.131105393,영업/정상,,부산진구,부암동,부암동 한양김치찜,부암동 한양김치찜 
모락로제떡볶이와닭강정&깻잎치킨,호프/통닭,,부산광역시 부산진구 당감동 680-15,"부산광역시 부산진구 백양순환로 32, 1층 (당감동)",385165.044379,187272.412490987,영업/정상,,부산진구,당감동,당감동 모락로제떡볶이와닭강정&깻잎치킨,당감동 모락로제떡볶이와닭강정&깻잎치킨 
두꺼비포차,한식,,부산광역시 부산진구 부전동 346-7,"부산광역시 부산진구 부전로 157-1, 1층 (부전동)",387474.676755625,186769.44903699,영업/정상,,부산진구,부전동,부전동 두꺼비포차,부전동 두꺼비포차 
voyager(보이저),기타,,부산광역시 부산진구 전포동 346-64,"부산광역시 부산진구 서전로58번길 100, 1층 (전포동)",388190.000798707,185751.732726479,영업/정상,,부산진구,전포동,전포동 voyager(보이저),전포동 voyager(보이저) 
전자 상가,한식,,부산광역시 부산진구 전포동 337-1,"부산광역시 부산진구 동성로49번길 3, 1층 (전포동)",388382.932029946,185927.494418032,영업/정상,,부산진구,전포동,전포동 전자 상가,전포동 전자 상가 
탄광맥주(서면점),기타,,부산광역시 부산진구 부전동 233-1,"부산광역시 부산진구 신천대로62번길 59, 1층 (부전동)",387485.482071036,185733.576715743,영업/정상,,부산진구,부전동,부전동 탄광맥주(서면점),부전동 탄광맥주(서면점) 
유케야 가야동의대점,기타,,부산광역시 부산진구 가야동 271-39,"부산광역시 부산진구 대학로 16, 1층 (가야동)",385525.477572543,185773.487306429,영업/정상,,부산진구,가야동,가야동 유케야 가야동의대점,가야동 유케야 가야동의대점 
석화 막썰어횟집,횟집,,부산광역시 부산진구 초읍동 173-13,"부산광역시 부산진구 월드컵대로449번길 60, 1층 (초읍동)",386754.367254772,188781.683727818,영업/정상,,부산진구,초읍동,초읍동 석화 막썰어횟집,초읍동 석화 막썰어횟집 
우쭈쭈,한식,,부산광역시 부산진구 부암동 409-8,"부산광역시 부산진구 백양순환로 136, 1층 (부암동)",385845.709919122,187392.991383229,영업/정상,,부산진구,부암동,부암동 우쭈쭈,부암동 우쭈쭈 
은신처 전포점,일식,,부산광역시 부산진구 전포동 363-4,"부산광역시 부산진구 전포대로162번가길 7-1, 1층 (전포동)",388258.17959352,185521.869324972,영업/정상,,부산진구,전포동,전포동 은신처 전포점,전포동 은신처 전포점 
피자선생,경양식,,부산광역시 부산진구 전포동 340-10,"부산광역시 부산진구 전포대로200번길 16, 1층 (전포동)",388223.239842806,185863.988943863,영업/정상,,부산진구,전포동,전포동 피자선생,전포동 피자선생 
쨈지달 전포점,경양식,,부산광역시 부산진구 전포동 355-27,"부산광역시 부산진구 동성로25번길 34, 1-2층 (전포동)",388240.533848824,185692.016664923,영업/정상,,부산진구,전포동,전포동 쨈지달 전포점,전포동 쨈지달 전포점 
미진축산 부산신암점,식육(숯불구이),,부산광역시 부산진구 범천동 1127-12,"부산광역시 부산진구 신암로135번길 38, 1층 (범천동)",386559.890775459,185531.335089605,영업/정상,,부산진구,범천동,범천동 미진축산 부산신암점,범천동 미진축산 부산신암점 
나리상회,한식,,부산광역시 부산진구 부전동 573-3 부전시장,"부산광역시 부산진구 중앙대로783번길 23, 부전시장 1층 32563-66,32563-68,32563-70호 (부전동)",387713.995735189,186850.240379432,영업/정상,,부산진구,부전동,부전동 나리상회,부전동 나리상회 
베럴바이트(Betterbite),기타,,부산광역시 부산진구 전포동 664-7,"부산광역시 부산진구 서전로37번길 26, 1층 (전포동)",387994.374923584,186365.281754984,영업/정상,,부산진구,전포동,전포동 베럴바이트(Betterbite),전포동 베럴바이트(Betterbite) 
남포탕수육분식,분식,,부산광역시 부산진구 범천동 1254-5,"부산광역시 부산진구 신암로 78-1, 1층 (범천동)",387104.152544476,185203.135777743,영업/정상,,부산진구,범천동,범천동 남포탕수육분식,범천동 남포탕수육분식 
스트럿,기타,,부산광역시 부산진구 전포동 340-31,"부산광역시 부산진구 동성로39번길 28, 1층 (전포동)",388264.119054344,185836.547406547,영업/정상,,부산진구,전포동,전포동 스트럿,전포동 스트럿 
슘,한식,,부산광역시 부산진구 전포동 198-26,"부산광역시 부산진구 전포대로256번길 34, 1층 (전포동)",388298.902470693,186415.705844596,영업/정상,,부산진구,전포동,전포동 슘,전포동 슘 
오늘은 프로틴,기타,,부산광역시 부산진구 당감동 1016 힐탑스타,"부산광역시 부산진구 가야대로 701, 1층 102,103호 (당감동, 힐탑스타)",386559.911934674,186145.735722549,영업/정상,,부산진구,당감동,당감동 오늘은 프로틴,당감동 오늘은 프로틴 
리파인,한식,,부산광역시 부산진구 전포동 308-21,"부산광역시 부산진구 서전로68번길 52, 3층 (전포동)",388287.430944915,185995.144027444,영업/정상,,부산진구,전포동,전포동 리파인,전포동 리파인 
싸움의고수 부전점,한식,,부산광역시 부산진구 범전동 450 삼한골든뷰 센트럴파크,"부산광역시 부산진구 중앙대로 821, 201동 1층 119호 (범전동, 삼한골든뷰 센트럴파크)",387939.473018603,187062.522735753,영업/정상,,부산진구,범전동,범전동 싸움의고수 부전점,범전동 싸움의고수 부전점 
자야네 짜글이,한식,,부산광역시 부산진구 당감동 502-11,"부산광역시 부산진구 당감서로 11, 1층 (당감동)",385461.488067938,186651.116158852,영업/정상,,부산진구,당감동,당감동 자야네 짜글이,당감동 자야네 짜글이 
리포스토,기타,,부산광역시 부산진구 전포동 309-22,"부산광역시 부산진구 서전로58번길 30-1, 1층 (전포동)",388177.654970148,186085.672889793,영업/정상,,부산진구,전포동,전포동 리포스토,전포동 리포스토 
꽁띠드샤,기타,,부산광역시 부산진구 전포동 334-42,"부산광역시 부산진구 서전로68번길 59-5, 1층 (전포동)",388319.147215905,185964.868313285,영업/정상,,부산진구,전포동,전포동 꽁띠드샤,전포동 꽁띠드샤 
삼대왕족발,한식,051-803-4930,부산광역시 부산진구 부전동 325-5,"부산광역시 부산진구 부전로174번길 30, 1층 (부전동)",387678.065861159,186700.486903934,영업/정상,,부산진구,부전동,부전동 삼대왕족발,부전동 삼대왕족발 051-803-4930
카츠키친,경양식,,부산광역시 부산진구 전포동 356-45,"부산광역시 부산진구 동성로25번길 27-6, 1층 (전포동)",388269.591417644,185656.239641627,영업/정상,,부산진구,전포동,전포동 카츠키친,전포동 카츠키친 
더 보일링 하우스(The Boiling House),기타,,부산광역시 부산진구 전포동 313-2,"부산광역시 부산진구 서전로68번길 60, 2층 (전포동)",388291.071838854,185954.564568434,영업/정상,,부산진구,전포동,전포동 더 보일링 하우스(The Boiling House),전포동 더 보일링 하우스(The Boiling House) 
율맘하우스,한식,,부산광역시 부산진구 전포동 191-325,"부산광역시 부산진구 진남로356번길 99, 1층 (전포동)",388660.086058822,186493.727042832,영업/정상,,부산진구,전포동,전포동 율맘하우스,전포동 율맘하우스 
온식구,한식,,부산광역시 부산진구 개금동 501-3,"부산광역시 부산진구 복지로8번길 18, 2층 4호 (개금동)",383940.229489297,185507.025656272,영업/정상,,부산진구,개금동,개금동 온식구,개금동 온식구 
샌드다,경양식,,부산광역시 부산진구 양정동 166-6,"부산광역시 부산진구 중앙대로989번길 27, 1층 101호 (양정동)",388804.664669345,188511.679185325,영업/정상,,부산진구,양정동,양정동 샌드다,양정동 샌드다 
더홀트(The Halt),기타,051-898-3454,부산광역시 부산진구 개금동 1-12 동원화인패밀리타운,"부산광역시 부산진구 백양관문로77번길 6, 동원화인패밀리타운 107동 2층 202호 (개금동)",384760.050983195,186820.5021645,영업/정상,,부산진구,개금동,개금동 더홀트(The Halt),개금동 더홀트(The Halt) 051-898-3454
탭커피,기타,051-863-2286,부산광역시 부산진구 양정동 257-6,"부산광역시 부산진구 동평로405번길 109, 1층 (양정동)",388728.948431625,188510.564001867,영업/정상,,부산진구,양정동,양정동 탭커피,양정동 탭커피 051-863-2286
제주곤이칼국수 서면점,기타,,부산광역시 부산진구 부전동 519-14,"부산광역시 부산진구 가야대로784번길 56, 1층 (부전동)",387374.09502509,185923.065127589,영업/정상,,부산진구,부전동,부전동 제주곤이칼국수 서면점,부전동 제주곤이칼국수 서면점 
나미나미,기타,,부산광역시 부산진구 부전동 233-16,"부산광역시 부산진구 서면로 20, 1층 (부전동)",387479.399412989,185623.856661782,영업/정상,,부산진구,부전동,부전동 나미나미,부전동 나미나미 
밀양상회,식육(숯불구이),,부산광역시 부산진구 양정동 361-33,"부산광역시 부산진구 양지로17번길 17, 1층 (양정동)",388560.44304328,187543.57124887,영업/정상,,부산진구,양정동,양정동 밀양상회,양정동 밀양상회 
옛맛국수,기타,,부산광역시 부산진구 개금동 615-16,"부산광역시 부산진구 엄광로 15, 1층 1,2호 (개금동)",383814.505388622,185126.258747445,영업/정상,,부산진구,개금동,개금동 옛맛국수,개금동 옛맛국수 
피치랑서면점,호프/통닭,,부산광역시 부산진구 전포동 903 부산전포사랑으로부영,"부산광역시 부산진구 동성로 82, 1층 102호 (전포동, 부산전포사랑으로부영)",388447.267051314,186285.997333193,영업/정상,,부산진구,전포동,전포동 피치랑서면점,전포동 피치랑서면점 
하마루,일식,,부산광역시 부산진구 초읍동 288-14 유성맨션,"부산광역시 부산진구 새싹로 272, 1층 107호 (초읍동, 유성맨션)",386462.90955223,188704.832273771,영업/정상,,부산진구,초읍동,초읍동 하마루,초읍동 하마루 
별빛비어,호프/통닭,,부산광역시 부산진구 가야동 384-35,"부산광역시 부산진구 엄광로282번길 2, 1층 (가야동)",385851.527113091,185854.81096128,영업/정상,,부산진구,가야동,가야동 별빛비어,가야동 별빛비어 
허그(HUG),기타,,부산광역시 부산진구 부전동 156-42,"부산광역시 부산진구 서전로10번길 16, 1층 (부전동)",387669.47094025,186161.311537437,영업/정상,,부산진구,부전동,부전동 허그(HUG),부전동 허그(HUG) 
어울림,한식,,부산광역시 부산진구 전포동 658-1,"부산광역시 부산진구 동천로132번길 10, 1층 (전포동)",387883.593390065,186550.363700834,영업/정상,,부산진구,전포동,전포동 어울림,전포동 어울림 
스시오오키,일식,,부산광역시 부산진구 부암동 751 협성휴포레시티즌파크아파트,"부산광역시 부산진구 동평로 173, 301동 지하3층 113호 (부암동, 협성휴포레시티즌파크아파트)",386480.187743055,187219.306318382,영업/정상,,부산진구,부암동,부암동 스시오오키,부암동 스시오오키 
청년어부,한식,,부산광역시 부산진구 부전동 168-24,"부산광역시 부산진구 서전로10번길 13, 2층 (부전동)",387692.080955212,186146.055615206,영업/정상,,부산진구,부전동,부전동 청년어부,부전동 청년어부 
스페이스앤무드,경양식,,부산광역시 부산진구 부전동 396-14 라이프빌리지,"부산광역시 부산진구 새싹로 22-1, 12,13층 (부전동)",387417.902555189,186460.208420665,영업/정상,,부산진구,부전동,부전동 스페이스앤무드,부전동 스페이스앤무드 
북경,중국식,,부산광역시 부산진구 개금동 875 개금역금강펜테리움더스퀘어아파트,"부산광역시 부산진구 가야대로 450, 상가동 1층 101호 (개금동, 개금역금강펜테리움더스퀘어아파트)",384088.228147214,185576.536475982,영업/정상,,부산진구,개금동,개금동 북경,개금동 북경 
태우형푸드,한식,,부산광역시 부산진구 전포동 178-47,"부산광역시 부산진구 동성로112번길 27, 1층 (전포동)",388266.05424413,186615.779844581,영업/정상,,부산진구,전포동,전포동 태우형푸드,전포동 태우형푸드 
어게인,기타,,부산광역시 부산진구 개금동 171-5,"부산광역시 부산진구 가야공원로14번길 79, 1층 (개금동)",384486.070138306,185522.325527022,영업/정상,,부산진구,개금동,개금동 어게인,개금동 어게인 
오매가매,한식,,부산광역시 부산진구 당감동 305-22,"부산광역시 부산진구 당감로50번길 6, 1층 (당감동)",385733.363059514,187111.069834306,영업/정상,,부산진구,당감동,당감동 오매가매,당감동 오매가매 
자담초읍연지점,호프/통닭,,부산광역시 부산진구 초읍동 54-1 포레나부산초읍아파트,"부산광역시 부산진구 초연로 6, 상가동 105호 (초읍동, 포레나부산초읍아파트)",386373.758776587,188100.567265878,영업/정상,,부산진구,초읍동,초읍동 자담초읍연지점,초읍동 자담초읍연지점 
이태리면가게,기타,,부산광역시 부산진구 당감동 411-1,"부산광역시 부산진구 동평로 77, 3층 (당감동)",385602.639366253,187046.677606872,영업/정상,,부산진구,당감동,당감동 이태리면가게,당감동 이태리면가게 
세운보리밥,한식,,부산광역시 부산진구 개금동 615-20,"부산광역시 부산진구 엄광로 15, 1층 2호 (개금동)",383835.888859872,185126.091169869,영업/정상,,부산진구,개금동,개금동 세운보리밥,개금동 세운보리밥 
류센소,한식,,부산광역시 부산진구 전포동 346-12,"부산광역시 부산진구 서전로58번길 116, 1층 (전포동)",388192.045151239,185675.315361405,영업/정상,,부산진구,전포동,전포동 류센소,전포동 류센소 
노브나인(Nov.Nine),기타,,부산광역시 부산진구 전포동 653-2,"부산광역시 부산진구 전포대로255번길 19, 1층 (전포동)",388021.869359118,186409.397473395,영업/정상,,부산진구,전포동,전포동 노브나인(Nov.Nine),전포동 노브나인(Nov.Nine) 
9성급 과메기 전문점,한식,051-808-1236,부산광역시 부산진구 부전동 241-20,"부산광역시 부산진구 중앙대로 679-6, 2층 (부전동)",387528.455123631,185757.063678058,영업/정상,,부산진구,부전동,부전동 9성급 과메기 전문점,부전동 9성급 과메기 전문점 051-808-1236
일구팔영(1980),한식,,부산광역시 부산진구 부전동 256-6,"부산광역시 부산진구 서면로 56, 2층 라12-1, 라12-2호 (부전동)",387468.48013598,185990.346086723,영업/정상,,부산진구,부전동,부전동 일구팔영(1980),부전동 일구팔영(1980) 
기영이 숯불두마리치킨 부산서면점,한식,,부산광역시 부산진구 부전동 150-1,"부산광역시 부산진구 서전로 18-1, 1층 (부전동)",387786.802857937,186213.821273421,영업/정상,,부산진구,부전동,부전동 기영이 숯불두마리치킨 부산서면점,부전동 기영이 숯불두마리치킨 부산서면점 
"카페알프(Cafe,alf)",기타,,부산광역시 부산진구 전포동 355-18,"부산광역시 부산진구 동성로25번길 28, 1층 (전포동)",388275.447806657,185690.373037017,영업/정상,,부산진구,전포동,"전포동 카페알프(Cafe,alf)","전포동 카페알프(Cafe,alf) "
아지트,기타,,부산광역시 부산진구 당감동 500-33,"부산광역시 부산진구 당감서로 15, 지하1층 (당감동)",385448.419909005,186686.631060654,영업/정상,,부산진구,당감동,당감동 아지트,당감동 아지트 
33게이트,기타,,부산광역시 부산진구 전포동 664-8,"부산광역시 부산진구 서전로37번길 20, A마동 2층 일부호 (전포동)",387993.800617918,186348.549296544,영업/정상,,부산진구,전포동,전포동 33게이트,전포동 33게이트 
고백,한식,,부산광역시 부산진구 초읍동 217-20,"부산광역시 부산진구 성지로137번길 103, 1층 (초읍동)",386963.753011101,188471.696251913,영업/정상,,부산진구,초읍동,초읍동 고백,초읍동 고백 
솔리드커피,기타,,부산광역시 부산진구 양정동 147-16,"부산광역시 부산진구 중앙대로 988, 1층 (양정동)",388946.438539611,188412.411255362,영업/정상,,부산진구,양정동,양정동 솔리드커피,양정동 솔리드커피 
올크라운,호프/통닭,,부산광역시 부산진구 부전동 394-16 경동파크타워,"부산광역시 부산진구 새싹로 30, 2층 217,218호 (부전동, 경동파크타워)",387381.306373128,186540.205085093,영업/정상,,부산진구,부전동,부전동 올크라운,부전동 올크라운 
진짜글이,한식,,부산광역시 부산진구 가야동 644-15,"부산광역시 부산진구 냉정로252번길 14, 1층 (가야동)",384631.825505086,185356.004271218,영업/정상,,부산진구,가야동,가야동 진짜글이,가야동 진짜글이 
이스더네임(ISTHENAME),기타,,부산광역시 부산진구 전포동 309-41,"부산광역시 부산진구 서전로58번길 52, 지하1~지상1층 (전포동)",388186.843723102,185989.615546446,영업/정상,,부산진구,전포동,전포동 이스더네임(ISTHENAME),전포동 이스더네임(ISTHENAME) 
#브라더스,기타,,부산광역시 부산진구 부전동 264-5,"부산광역시 부산진구 부전로152번길 51, 2층 (부전동)",387487.31890624,186479.769983339,영업/정상,,부산진구,부전동,부전동 #브라더스,부전동 #브라더스 
송정3대국밥,기타,,부산광역시 부산진구 부전동 255-19,"부산광역시 부산진구 서면로68번길 33, 1~2층 (부전동)",387505.287933969,185984.570850759,영업/정상,,부산진구,부전동,부전동 송정3대국밥,부전동 송정3대국밥 
12.24,기타,,부산광역시 부산진구 전포동 675-5 경무빌딩,"부산광역시 부산진구 전포대로 225, 경무빌딩 1층 (전포동)",388086.58929932,186121.66376562,영업/정상,,부산진구,전포동,전포동 12.24,전포동 12.24 
동네맛집 맥싸롱,한식,051-911-1404,부산광역시 부산진구 양정동 285-25,"부산광역시 부산진구 해맞이로 11, 1층 (양정동)",388168.691707171,188236.549107759,영업/정상,,부산진구,양정동,양정동 동네맛집 맥싸롱,양정동 동네맛집 맥싸롱 051-911-1404
